,standard_smiles,source
2911,CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C,experimental
2912,N=C(N)c1ccc(/N=N/Nc2ccc(C(=N)N)cc2)cc1,experimental
2913,COc1cc(Nc2ncc3ccn(-c4ccccn4)c3n2)cc(OC)c1OC,experimental
2914,CN1CCC(C#N)(NC(=O)[C@H](CC2CCCCC2)NC(=O)N2CCOCC2)CC1,experimental
2915,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,experimental
2916,CCCCCCC/C=C\C(=O)SCCNC(C)=O,experimental
2917,N[C@@H](CCC(=O)N[C@@H](CSCc1cccc(I)c1)C(=O)NCC(=O)O)C(=O)O,experimental
2918,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,experimental
2919,COc1ccc(/C=C/C(=O)O)cc1O,experimental
2920,NCCCC(=O)Nc1ccc(OCc2ccccc2)cc1,experimental
2921,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,experimental
2922,O=P(O)(O)OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO,experimental
2923,CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)OCc1ccccc1)[C@@H](C)CC,experimental
2924,O=C(O)C1=C[C@H](O)[C@@H](O)CO1,experimental
2925,Oc1cc(O)c(-c2noc3ccc(NCCN4CCOCC4)cc23)cc1Cl,experimental
2926,NC1(C(=O)O)CC1,experimental
2927,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)CP(=O)(O)O)[C@@H](O)[C@H]1O,experimental
2928,CN(C)CCCNC(=O)c1cccc2c(N)c3ccccc3nc12,experimental
2929,CCOC(=O)c1ccc(OCCCC2CCN(c3ccc(C)nn3)CC2)cc1,experimental
2930,C[C@](COC(=O)Cc1ccc(O)c(O)c1)([C@@H](Nc1c(C=O)cc2ccccn12)C(=O)O)[S@@](=O)O,experimental
2931,COc1ccnc2[nH]cc(-c3ccnc(N)n3)c12,experimental
2932,NC(=O)c1ncn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)c1N,experimental
2933,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COC(C)=O,experimental
2934,CCOCC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,experimental
2935,O=C(O)c1ccc(-c2cc(Cl)ccc2Cl)o1,experimental
2936,N[C@H](C(=O)O)c1cc(O)cc(O)c1,experimental
2937,CSCC[C@H](NC=O)C(=O)O,experimental
2938,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O,experimental
2939,N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,experimental
2940,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@@H]3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O,experimental
2941,O=P(O)(O)C[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,experimental
2942,CCCCCCCC(=O)OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,experimental
2943,CN1[C@@H]2CC[C@H]1C[C@@H](OC1c3ccccc3CCc3ccccc31)C2,experimental
2944,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCc1ccccc1)CCS(=O)(=O)Oc1ccccc1)OCc1ccccc1,experimental
2945,O=C(O)c1ccc2ccccc2n1,experimental
2946,Nc1cccc(Sc2ccc(/C=C/C(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)c1,experimental
2947,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H]1CCN(C#N)C1,experimental
2948,CN(Cc1cn(C)c2ccccc12)C(=O)/C=C/c1cnc2c(c1)CCC(=O)N2,experimental
2949,O=c1[nH]c(=O)n(CCCCN2CC=C(c3ccccc3)CC2)c2cccc(F)c12,experimental
2950,C[C@@]1(O)OC[C@H](O)C1(O)O,experimental
2951,O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12,experimental
2952,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,experimental
2953,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)NCCS)cc1,experimental
2954,I[I-]I,experimental
2955,O=C1CN=C(c2ccccc2)c2c(sc3c2CCCC3)N1,experimental
2956,Cc1ccc(C(C)C)cc1O,experimental
2957,C[As](C)(=O)O,experimental
2958,Cc1cc(=O)oc2cc(O)ccc12,experimental
2959,O=C[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O)[C@H](O)CO,experimental
2960,CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)ncnc21,experimental
2961,CCCCCC[C@@H](C)NC=O,experimental
2962,CCCCC/C=C\C=C\[C@@H](O)CCCCCCCC(=O)O,experimental
2963,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,experimental
2964,O=C(O)c1cccc2c1Oc1c(C(=O)O)cccc1N2c1cccc(C(F)(F)F)c1,experimental
2965,CC1(C)C(=O)[C@]2(C)CC[C@H]1C2,experimental
2966,O=C(CO)[C@@H](O)[C@@H](O)CO,experimental
2967,Nc1cc(C[C@H](N)C(=O)O)c(O)cc1O,experimental
2968,C#CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2Cl)nc2c(N)ncnc21,experimental
2969,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,experimental
2970,OC[C@H](O)CNc1ncnc2[nH]c(-c3ccccc3)c(-c3ccccc3)c12,experimental
2971,Cc1ccc2c(c1)c1c(n2C[C@@H](O)CNC2CCCCC2)CCCC1,experimental
2972,CC(C)C(C#N)(CCCN(C)CCc1ccccc1)c1ccccc1,experimental
2973,N[C@H](C(=O)O)[C@@H](O)c1c[nH]c2ccccc12,experimental
2974,NCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,experimental
2975,[NH-]c1c[n+](N2CCOCC2)no1,experimental
2976,NC(=O)c1c[n+]([C@@H]2O[C@H](COP(=O)([O-])O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)ccc1[C@@H]1CCCCC1=O,experimental
2977,Cc1[nH]c(Cc2[nH]cc(CCC(=O)O)c2CC(=O)O)c(CCC(=O)O)c1CC(=O)O,experimental
2978,CCCSSC[C@H](N)C=O,experimental
2979,CN(C)C(=O)CCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,experimental
2980,CC[C@@H](C)[C@H](N)C(=O)O,experimental
2981,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C(F)(F)F)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,experimental
2982,CC(=O)N1c2cccc(O)c2NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1ccc(Cl)cc1Cl,experimental
2983,CCCCCCCc1ccc(O)cc1,experimental
2984,N=C(Cc1ccc(O)c(O)c1)C(=O)O,experimental
2985,Nc1nc2ccccc2c(=O)[nH]1,experimental
2986,Cc1ncc(CO)c(C=O)c1O,experimental
2987,CC(C)[C@@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,experimental
2988,CCOC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NNCCCCN,experimental
2989,Nc1nc(N)c2nc(CN3c4ccccc4C=Cc4ccccc43)cnc2n1,experimental
2990,NC(=O)C1=CN([C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)C1,experimental
2991,O=C(O)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)O,experimental
2992,CC(C)[C@H](NC(=O)OCc1ccccc1)[P@](=O)(O)O[C@H](C(=O)O)c1cccc(CN)c1,experimental
2993,O=P(O)(O)O[C@H]1[C@@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O,experimental
2994,COC(=O)C1CCN(C(=O)c2ccc(N(C)Cc3cnc4nc(N)nc(N)c4n3)cc2)CC1,experimental
2995,CCNC(C)Cc1ccc2c(c1)OCO2,experimental
2996,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC,experimental
2997,C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,experimental
2998,NS(=O)(=O)c1nc2ccc(O)cc2s1,experimental
2999,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OC3(O[C@H]21)C([N+](=O)[O-])=CC(=[N+]([O-])O)C=C3[N+](=O)[O-],experimental
3000,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cccc2C(=O)NO)cc1,experimental
3001,Cc1ccccc1S(=O)(=O)Nc1cc(-c2ccc(C#N)cc2)sc1C(=O)O,experimental
3002,O=C(O)c1cccc2c1oc1c(C(=O)O)cccc12,experimental
3003,CC1(C)CCC(C)(C)c2cc(C(=O)/C=C/c3ccc(C(=O)O)cc3)ccc21,experimental
3004,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O,experimental
3005,CCCCCCCCCCCCCCCC(=O)NCC(=O)O,experimental
3006,O=C(O)COc1cc(Cl)ccc1C(=O)NCc1cccc([N+](=O)[O-])c1,experimental
3007,O=C(O)CCCCCCCCCCS,experimental
3008,CCC(C(=O)NC(N)=O)c1ccccc1,experimental
3009,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3O[C@H]([C@@H](C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,experimental
3010,O=C(O)C1=C(O)[C@H](O)[C@@H](O)[C@H](O)O1,experimental
3011,N#Cc1c[nH]c2nc(N)[nH]c(=O)c12,experimental
3012,CCCCCO[P@@](=O)(O)OP(=O)(O)O,experimental
3013,Cc1cc(=O)oc2ccccc12,experimental
3014,NN(CC(=O)O)C(=O)C[C@H](O)C(=O)N(Cc1ccccc1)Cc1ccccc1,experimental
3015,CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(F)(F)F,experimental
3016,O=C(O)CCc1nc2c(=O)[nH]c(=O)[nH]c2n(C[C@H](O)[C@H](O)[C@H](O)CO)c1=O,experimental
3017,C/C(=C\CNc1ncnc2[nH]cnc12)CO,experimental
3018,CC(=O)NCCc1c[nH]c2ccc(O)cc12,experimental
3019,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,experimental
3020,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,experimental
3021,O=C(Nc1ccc(Oc2ccnc3[nH]ccc23)c(F)c1)c1cccn(-c2ccc(F)cc2)c1=O,experimental
3022,O=S(=O)(NCCC(F)(F)F)c1ccc2c(c1)CN[C@@H](CF)C2,experimental
3023,NC(=[NH2+])c1ccc2[nH]c(-c3ccc[nH]c3=O)nc2c1,experimental
3024,CS(=N)(=O)CC[C@H](N)C(=O)O,experimental
3025,N[C@H](CC[C@@H](N)O)Cc1ccc(O)cc1,experimental
3026,O=C(Nc1ccccc1S(=O)(=O)Nc1ccc(Cl)cn1)c1ccc(-n2ccccc2=O)cc1,experimental
3027,O=C(O)C(=O)/C=C/c1ccccc1O,experimental
3028,Cc1cc(C)cc(-c2nc3ccccc3o2)c1,experimental
3029,CSC[C@H]1[NH2+][C@@H](c2c[nH]c3c(=O)nc[nH]c23)[C@H](O)[C@@H]1O,experimental
3030,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,experimental
3031,CC(C)(c1ccc(OCC2CO2)cc1)c1ccc(OCC2CO2)cc1,experimental
3032,O=S(=O)([O-])c1ccc2c(c1)N=c1cc3c(cc1N2)=Nc1cc(S(=O)(=O)[O-])ccc1N3,experimental
3033,N[C@@H](Cn1cc(F)c(=O)[nH]c1=O)C(=O)O,experimental
3034,CN1CCN(c2ccc(C(=O)Nc3n[nH]c4cn(C(=O)Cc5cccs5)cc34)cc2)CC1,experimental
3035,C=C1Oc2cc(OC)cc(C(=O)O[C@H]3COC(=O)C[C@H]([NH3+])c4cc(O)c(c(Cl)c4)O[C@@H]4c5ccc3cc5C3=CC=C[C@@]34O[C@@H]3OC(C)(C)[C@@H](N(C)C)[C@@H](O)[C@H]3O)c2NC1=O,experimental
3036,Nc1ncc(Cc2ccccc2)s1,experimental
3037,NC(=[NH2+])c1ccc2[nH]c(-c3cc(F)ccc3[O-])nc2c1,experimental
3038,C[C@]12C=CC(=O)C=C1C(Cl)=C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,experimental
3039,[Ga+3],experimental
3040,Nc1nc(N)nc(-c2cc3ccccc3cc2Br)n1,experimental
3041,COS(=O)(=O)[O-].COc1cc(N)cn[n+]1-c1ccccc1,experimental
3042,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,experimental
3043,O=C(O)c1ccccc1/N=N/c1ccc(O)cc1,experimental
3044,NC(=S)NS(=O)(=O)c1ccc(N)cc1,experimental
3045,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,experimental
3046,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,experimental
3047,O=C(O)C(=O)O,experimental
3048,CC(C)(C)NCC(O)c1ccc(O)c(NC(N)=O)c1,experimental
3049,CC(=O)Nc1ccc(C(=O)O)cc1NC(=O)C[NH3+],experimental
3050,O=C1NC(=O)c2c1c(-c1ccccc1)cc1[nH]c3ccc(O)cc3c21,experimental
3051,O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1,experimental
3052,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CN[C@@H](C)CC1CCCCC1,experimental
3053,NCC1=N/C(=C\c2ccc(O)cc2)C(=O)N1CC(=O)O,experimental
3054,CCCS(=O)(=O)N[C@@H](C(=O)N[C@@H](CCSC)C(=O)NCc1ccc(C(=N)N)cc1)[C@H](C)O,experimental
3055,CN(C)c1cccc2c(S(N)(=O)=O)cccc12,experimental
3056,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Ag+].[Ag+].[Ag+],experimental
3057,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,experimental
3058,C=CCOC(=O)C1=CS[C@@H]([C@H](C=O)[C@@H](C)OC(C)=O)N1,experimental
3059,CN=N,experimental
3060,O=S(=O)(O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](COS(=O)(=O)O)O[C@@H]1O,experimental
3061,CN1CCn2c1nc1c(Br)c(Br)c(Br)c(Br)c12,experimental
3062,C[C@@H](O)[C@H](N)CO,experimental
3063,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](N)[C@H]1O,experimental
3064,C=CCN(C)CCCCCCOc1ccc2c(-c3ccc(Br)cc3)nsc2c1,experimental
3065,O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12,experimental
3066,Nc1c2c(nc3c1CCC3)CCCC2,experimental
3067,OC(O)(C(F)(F)F)C(F)(F)F,experimental
3068,O=C1c2ccc(O)c(O)c2C(=O)c2c(O)ccc(O)c21,experimental
3069,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CC[N+](CCCCCCCCN1C(=O)c3ccccc3C1=O)=C2,experimental
3070,Oc1ccc(Cl)cc1Cc1cc(Cl)ccc1O,experimental
3071,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,experimental
3072,CC1(C)CCC(C)(C)c2cc(C(=O)c3ccc4cc(C(=O)O)ccc4c3)ccc21,experimental
3073,COc1cc(C(=O)[O-])ccc1O,experimental
3074,COc1cc2ncn(-c3cc(O[C@H](C)c4ccccc4Cl)c(C(N)=O)s3)c2cc1OC,experimental
3075,CNCc1cc(=O)oc2cc(OCc3cccc(Cl)c3)ccc12,experimental
3076,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1,experimental
3077,Cc1ccc(CNS(=O)(=O)c2ccc(S(N)(=O)=O)s2)cc1,experimental
3078,NS(=O)(=O)c1cc([C@@]2(O)NC(=O)c3ccccc32)ccc1Cl,experimental
3079,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,experimental
3080,NS(=O)(=O)c1cc2c(cc1Cl)N[C@@H](C(Cl)Cl)NS2(=O)=O,experimental
3081,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)C1c1cccc([N+](=O)[O-])c1,experimental
3082,CCSc1cc(OC)c(CC(C)N)cc1OC,experimental
3083,O=C(c1ccccc1)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)c1ccccc1,experimental
3084,O=P(O)(O)Oc1ccc(Cc2ccc(OP(=O)(O)O)cc2)cc1,experimental
3085,CCC(CC)n1ccc2c3c(N)nc(N)nc3ccc21,experimental
3086,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3[C@@H](OC)C[C@@]21C,experimental
3087,CCCC(O)C(CC)CO,experimental
3088,CO[C@@H]1O[C@H](CO)[C@@H](S)[C@H](O)[C@H]1O,experimental
3089,O=c1[nH]c(=O)c2[nH]c(=O)c(=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2[nH]1,experimental
3090,CC(C)(C)OC(=O)Nc1cccnc1C(=O)Nc1nccs1,experimental
3091,CN[C@@H]1CN(c2cccc(OC)c2)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,experimental
3092,CCNC(=O)OC,experimental
3093,O=P(O)(O)OC[C@H]1O[C@@H](O)C[C@@H](O)[C@@H]1O,experimental
3094,C[C@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@]3(C)O)[C@H]12,experimental
3095,Cc1cnc(NCC(F)(F)c2ccccn2)c(=O)n1CC(=O)NCc1ncccc1F,experimental
3096,Nc1nc(N)c2nc(CN3c4ccc(O)cc4C=CC4=CCC=C[C@@H]43)cnc2n1,experimental
3097,N[C@@H](CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,experimental
3098,C[N+]1(CC2CC2)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,experimental
3099,Nc1ccn([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]2O)c(=O)n1,experimental
3100,O=CN(C1CCCC1)C1CCC1,experimental
3101,OCc1cccnc1,experimental
3102,N=C(N)c1ccc(OCCCOc2ccc(C(=N)N)cc2)cc1,experimental
3103,CS(=O)(=O)Nc1ccc(C(=O)O)cc1,experimental
3104,CC(C)[C@@H](N)C(=O)NO,experimental
3105,Cc1ccc(S(=O)(=O)N2CCC[C@@H]2C(=O)O)cc1,experimental
3106,O=C(c1ccccc1)c1ccccc1,experimental
3107,O=P(O)(O)C(O)(Cc1cccc(-c2cccc3c2oc2ccccc23)c1)P(=O)(O)O,experimental
3108,O=S(=O)([O-])[O-],experimental
3109,COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,experimental
3110,[O-][Cl+2]([O-])O,experimental
3111,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NC(=O)[C@@H](N)CO)[C@@H](O)[C@H]1O,experimental
3112,CCCCCCCC/C=C\CCCCCCCCCC(=O)O,experimental
3113,C=CCN(C)CCCCCCOc1ccc(C(=O)c2ccc(Br)cc2)c(F)c1,experimental
3114,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCCSC)NC(C)=O,experimental
3115,N/C(=N\CCC[C@H]([NH3+])C(=O)O)SC[C@H](N)C(=O)O,experimental
3116,O=C([C@@H]1C=Cc2c(Cl)nc(OCc3ccc(F)cc3)c(=O)n21)N1CCCC1,experimental
3117,CCS/C(Cc1ccccc1)=N\OS(=O)(=O)O,experimental
3118,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,experimental
3119,Brc1cccc(-c2cc(NCc3ccncc3)[n+]3[nH]cnc3n2)c1,experimental
3120,C/C=C(/C=O)[C@@H]1NC(C(=O)O)=C2[C@@H](OC)CCC[C@@H]21,experimental
3121,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1=O,experimental
3122,COC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,experimental
3123,Cn1cc([C@H]2SC=C(C(=O)O)NC=C2C=O)nn1,experimental
3124,COc1cc2[nH]c(C)c(CCN3CCN(c4ccccc4)CC3)c2cc1OC,experimental
3125,O=C1C[C@@H](c2ccccc2)Oc2cc(O)ccc21,experimental
3126,NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,experimental
3127,CCN[C@H]1CN(CCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,experimental
3128,O=C1N=C(O)NC(=O)[C@@]1(c1ccccc1)N1CCC(CCO)CC1,experimental
3129,Nc1nc(-c2ccc(O)cc2)cs1,experimental
3130,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O,experimental
3131,NS(=O)(=O)c1ccc(Nc2cc(NC3CCCCC3)nc3ncnn23)cc1,experimental
3132,CCCCCCCCCCS,experimental
3133,COP(=O)(N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)OC,experimental
3134,CC1COC2(c3ccccc3Cl)c3cc(Cl)ccc3N=C(O)CN12,experimental
3135,CC[C@H](O)C[C@@H](O)c1c(CC(=O)OC)cc2c(c1O)C(=O)c1c(O)cccc1C2=O,experimental
3136,CC(=O)N[C@@H]1[C@@H](O)[C@@H](O)[C@@H](COS(=O)(=O)O)O[C@H]1O,experimental
3137,C1COCCO1,experimental
3138,Cc1cc(NS(=O)(=O)c2ccccc2)cc(OCCNc2cc[nH+]cc2)c1,experimental
3139,COc1ccc([C@H](Cc2cc([N+](=O)[O-])ccc2OC)c2c[nH]c(N)n2)cc1F,experimental
3140,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,experimental
3141,O=C(C[C@@H](Cc1cccc(O)c1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)NO,experimental
3142,N=C(N/N=C/c1ccc(Cl)cc1)N/N=C/c1ccc(Cl)cc1,experimental
3143,Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CC[C@H](N(C)C)C4)cc3)ncc2F)n1C(C)C,experimental
3144,OCCOCCOCCOCCOCCOCCOCCS,experimental
3145,CC(C)(C)OC(=O)N1CCC(c2nc(-c3cccs3)no2)CC1,experimental
3146,O=C(N[C@@H]1CNCCC[C@H]1OC(=O)c1ccc(C(=O)c2ccccc2O)cc1)c1ccc(O)cc1,experimental
3147,C[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)CO,experimental
3148,CC(=O)NCC(=O)O.OC(O)C(Cl)(Cl)Cl,experimental
3149,Fc1ccc(-c2nnc(-c3ccccc3)[nH]2)cc1,experimental
3150,CN(C)CCCOC1(Cc2ccccc2)CCCCCC1,experimental
3151,Cc1cc(N)c(C[n+]2csc(CCO[P@@](=O)(O)O[P@@](=O)([O-])O)c2C)cn1,experimental
3152,Cc1cc(NC(=O)Nc2ncc(CCNc3cc(Nc4ncn[nH]4)ncn3)s2)c(C(F)(F)F)o1,experimental
3153,O=P(O)(O)[C@H](O)c1cccc2ccccc12,experimental
3154,N[C@@H](CCSCCCCC(=O)O)C(=O)O,experimental
3155,NC(=O)NCc1cccc(-c2cccc(-c3cc4cnccc4[nH]3)c2O)c1,experimental
3156,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1cccnc1,experimental
3157,COC(=O)C(Cc1ccccc1)(Cc1ccc(NS(=O)(=O)O)cc1)C(=O)OC,experimental
3158,O=c1[nH][nH]c(=O)c2cc(-[n+]3nc(/C=C/c4ccccc4)nn3-c3nc4ccccc4s3)ccc12,experimental
3159,CCN(CC)CCc1c[nH]c2ccccc12,experimental
3160,Oc1ccc([C@@H]2Oc3cccc(O)c3[C@@H]3CCC[C@@H]32)cc1,experimental
3161,OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,experimental
3162,COC(=O)CCC=C=CC[C@@H]1C(=O)C[C@H](O)[C@H]1/C=C/[C@H](O)COc1ccccc1,experimental
3163,NCCCCCN,experimental
3164,O=P(O)(O)OC[C@H]1O[C@@H](O)[C@@H](O)[C@@H]1O,experimental
3165,CO/C=C(/C(=O)OC)c1ccccc1/C=C/c1ccccc1,experimental
3166,CNCCNS(=O)(=O)c1cccc2cnccc12,experimental
3167,N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c2ccccc12,experimental
3168,Nc1ccn([C@H]2CC[C@@H](COP(=O)(O)O)O2)c(=O)n1,experimental
3169,COc1cccc(C(=O)c2c[nH]c3nccc(-c4cc(F)cc(F)c4)c23)c1,experimental
3170,CC(C)C[C@@H](N)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,experimental
3171,O=P(O)(O)OCCNS(=O)(=O)c1ccc2ccccc2c1,experimental
3172,Clc1c[nH]c2ncnc(N3CCc4[nH]cnc4C3)c12,experimental
3173,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,experimental
3174,Cc1cc(-c2csc(Nc3ccc(C(=O)O)c(O)c3)n2)ccc1F,experimental
3175,CC(C)(C)c1snc([O-])c1C[C@H]([NH3+])C(=O)O,experimental
3176,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2F)c([N+](=O)[O-])c1,experimental
3177,O=C(O)[C@@H]1O[C@@H](O)[C@H](OS(=O)(=O)O)[C@@H](O)[C@@H]1O,experimental
3178,OC[C@H]1O[C@@H](S[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,experimental
3179,NC(=[NH2+])c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3[O-])nc2c1,experimental
3180,c1ccc(-p2c(-c3ccccn3)c3c(c2-c2ccccn2)CCCC3)cc1,experimental
3181,Cc1nc(C)c(-c2[nH]nc3c2C(=O)c2c(NC(=O)NN4CCN(C)CC4)cccc2-3)s1,experimental
